Tile,OrcTile,0,3,12
Tile,OrcTile,0,3,13
Tile,HumanTile,0,3,14
Tile,HumanTile,2,3,15
Tile,HumanTile,2,3,16
Tile,HumanTile,2,3,17
Tile,HumanTile,1,3,18
Tile,HumanTile,0,3,19
Tile,HumanTile,0,3,20
Tile,HumanTile,0,3,21
Tile,HumanTile,1,3,22
Tile,HumanTile,0,3,23
Tile,HumanTile,1,3,24
Tile,HumanTile,0,3,25
Tile,HumanTile,1,3,26
Tile,HumanTile,2,3,27
Tile,OrcTile,0,4,0
Tile,OrcTile,0,4,1
Tile,OrcTile,2,4,2
Tile,OrcTile,2,4,3
Tile,OrcTile,2,4,4
Tile,OrcTile,2,4,5
Tile,OrcTile,1,4,6
Tile,OrcTile,0,4,7
Tile,OrcTile,2,4,8
Tile,OrcTile,1,4,9
Tile,OrcTile,1,4,10
Tile,OrcTile,0,4,11
Tile,OrcTile,1,4,12
Tile,OrcTile,0,4,13
Tile,HumanTile,1,4,14
Tile,HumanTile,2,4,15
Tile,HumanTile,2,4,16
Tile,HumanTile,2,4,17
Tile,HumanTile,1,4,18
Tile,HumanTile,2,4,19
Tile,HumanTile,0,4,20
Tile,HumanTile,2,4,21
Tile,HumanTile,1,4,22
Tile,HumanTile,1,4,23
Tile,HumanTile,2,4,24
Tile,HumanTile,1,4,25
Tile,HumanTile,2,4,26
Tile,HumanTile,2,4,27
Tile,OrcTile,1,5,0
Tile,OrcTile,1,5,1
Tile,OrcTile,0,5,2
Tile,OrcTile,1,5,3
Tile,OrcTile,0,5,4
Tile,OrcTile,1,5,5
Tile,OrcTile,1,5,6
Tile,OrcTile,1,5,7
Tile,OrcTile,2,5,8
Tile,OrcTile,1,5,9
Tile,OrcTile,2,5,10
Tile,OrcTile,1,5,11
Tile,OrcTile,1,5,12
Tile,OrcTile,1,5,13
Tile,HumanTile,1,5,14
Tile,HumanTile,0,5,15
Tile,HumanTile,2,5,16
Tile,HumanTile,2,5,17
Tile,HumanTile,2,5,18
Tile,HumanTile,2,5,19
Tile,HumanTile,2,5,20
Tile,HumanTile,1,5,21
Tile,HumanTile,1,5,22
Tile,HumanTile,1,5,23
Tile,HumanTile,2,5,24
Tile,HumanTile,2,5,25
Tile,HumanTile,1,5,26
Tile,HumanTile,1,5,27
Tile,OrcTile,1,6,0
Tile,OrcTile,2,6,1
Tile,OrcTile,2,6,2
Tile,OrcTile,1,6,3
Tile,OrcTile,1,6,4
Tile,OrcTile,2,6,5
Tile,OrcTile,1,6,6
Tile,OrcTile,0,6,7
Tile,OrcTile,2,6,8
Tile,OrcTile,2,6,9
Tile,OrcTile,1,6,10
Tile,OrcTile,1,6,11
Tile,OrcTile,1,6,12
Tile,OrcTile,1,6,13
Tile,HumanTile,1,6,14
Tile,HumanTile,1,6,15
Tile,HumanTile,2,6,16
Tile,HumanTile,0,6,17
Tile,HumanTile,2,6,18
Tile,HumanTile,2,6,19
Tile,HumanTile,0,6,20
Tile,HumanTile,2,6,21
Tile,HumanTile,2,6,22
Tile,HumanTile,1,6,23
Tile,HumanTile,1,6,24
Tile,HumanTile,2,6,25
Tile,HumanTile,1,6,26
Tile,HumanTile,0,6,27
Tile,OrcTile,0,7,0
Tile,OrcTile,1,7,1
Tile,OrcTile,1,7,2
Tile,OrcTile,1,7,3
Tile,OrcTile,1,7,4
Tile,OrcTile,2,7,5
Tile,OrcTile,0,7,6
Tile,OrcTile,2,7,7
Tile,OrcTile,1,7,8
Tile,OrcTile,2,7,9
Tile,OrcTile,0,7,10
Tile,OrcTile,0,7,11
Tile,OrcTile,1,7,12
Tile,OrcTile,0,7,13
Tile,HumanTile,2,7,14
Tile,HumanTile,1,7,15
Tile,HumanTile,1,7,16
Tile,HumanTile,0,7,17
Tile,HumanTile,1,7,18
Tile,HumanTile,0,7,19
Tile,HumanTile,1,7,20
Tile,HumanTile,2,7,21
Tile,HumanTile,2,7,22
Tile,HumanTile,2,7,23
Tile,HumanTile,1,7,24
Tile,HumanTile,0,7,25
Tile,HumanTile,0,7,26
Tile,HumanTile,2,7,27
Tile,OrcTile,1,8,0
Tile,OrcTile,2,8,1
Tile,OrcTile,2,8,2
Tile,OrcTile,0,8,3
Tile,OrcTile,1,8,4
Tile,OrcTile,1,8,5
Tile,OrcTile,2,8,6
Tile,OrcTile,0,8,7
Tile,OrcTile,2,8,8
Tile,OrcTile,2,8,9
Tile,OrcTile,1,8,10
Tile,OrcTile,0,8,11
Tile,OrcTile,2,8,12
Tile,OrcTile,0,8,13
Tile,HumanTile,0,8,14
Tile,HumanTile,0,8,15
Tile,HumanTile,0,8,16
Tile,HumanTile,2,8,17
Tile,HumanTile,2,8,18
Tile,HumanTile,0,8,19
Tile,HumanTile,2,8,20
Tile,HumanTile,1,8,21
Tile,HumanTile,1,8,22
Tile,HumanTile,2,8,23
Tile,HumanTile,2,8,24
Tile,HumanTile,1,8,25
Tile,HumanTile,1,8,26
Tile,HumanTile,2,8,27
Tile,OrcTile,1,9,0
Tile,OrcTile,0,9,1
Tile,OrcTile,1,9,2
Tile,OrcTile,0,9,3
Tile,OrcTile,1,9,4
Tile,OrcTile,0,9,5
Tile,OrcTile,1,9,6
Tile,OrcTile,0,9,7
Tile,OrcTile,1,9,8
Tile,OrcTile,0,9,9
Tile,OrcTile,1,9,10
Tile,OrcTile,1,9,11
Tile,OrcTile,0,9,12
Tile,OrcTile,0,9,13
Tile,HumanTile,0,9,14
Tile,HumanTile,0,9,15
Tile,HumanTile,1,9,16
Tile,HumanTile,1,9,17
Tile,HumanTile,2,9,18
Tile,HumanTile,0,9,19
Tile,HumanTile,1,9,20
Tile,HumanTile,1,9,21
Tile,HumanTile,1,9,22
Tile,HumanTile,1,9,23
Tile,HumanTile,2,9,24
Tile,HumanTile,2,9,25
Tile,HumanTile,0,9,26
Tile,HumanTile,0,9,27
Tile,OrcTile,0,10,0
Tile,OrcTile,0,10,1
Tile,OrcTile,0,10,2
Tile,OrcTile,1,10,3
Tile,OrcTile,2,10,4
Tile,OrcTile,0,10,5
Tile,OrcTile,0,10,6
Tile,OrcTile,1,10,7
Tile,OrcTile,1,10,8
Tile,OrcTile,2,10,9
Tile,OrcTile,1,10,10
Tile,OrcTile,1,10,11
Tile,OrcTile,0,10,12
Tile,OrcTile,2,10,13
Tile,HumanTile,0,10,14
Tile,HumanTile,0,10,15
Tile,HumanTile,2,10,16
Tile,HumanTile,1,10,17
Tile,HumanTile,0,10,18
Tile,HumanTile,0,10,19
Tile,HumanTile,1,10,20
Tile,HumanTile,0,10,21
Tile,HumanTile,2,10,22
Tile,HumanTile,2,10,23
Tile,HumanTile,1,10,24
Tile,HumanTile,0,10,25
Tile,HumanTile,2,10,26
Tile,HumanTile,0,10,27
Tile,OrcTile,0,11,0
Tile,OrcTile,1,11,1
Tile,OrcTile,1,11,2
Tile,OrcTile,1,11,3
Tile,OrcTile,2,11,4
Tile,OrcTile,0,11,5
Tile,OrcTile,0,11,6
Tile,OrcTile,0,11,7
Tile,OrcTile,1,11,8
Tile,OrcTile,2,11,9
Tile,OrcTile,2,11,10
Tile,OrcTile,1,11,11
Tile,OrcTile,2,11,12
Tile,OrcTile,1,11,13
Tile,HumanTile,2,11,14
Tile,HumanTile,1,11,15
Tile,HumanTile,0,11,16
Tile,HumanTile,0,11,17
Tile,HumanTile,0,11,18
Tile,HumanTile,1,11,19
Tile,HumanTile,1,11,20
Tile,HumanTile,0,11,21
Tile,HumanTile,1,11,22
Tile,HumanTile,0,11,23
Tile,HumanTile,2,11,24
Tile,HumanTile,0,11,25
Tile,HumanTile,1,11,26
Tile,HumanTile,1,11,27
Tile,OrcTile,2,12,0
Tile,OrcTile,1,12,1
Tile,OrcTile,2,12,2
Tile,OrcTile,1,12,3
Tile,OrcTile,2,12,4
Tile,OrcTile,2,12,5
Tile,OrcTile,2,12,6
Tile,OrcTile,1,12,7
Tile,OrcTile,2,12,8
Tile,OrcTile,2,12,9
Tile,OrcTile,1,12,10
Tile,OrcTile,1,12,11
Tile,OrcTile,2,12,12
Tile,OrcTile,1,12,13
Tile,HumanTile,2,12,14
Tile,HumanTile,0,12,15
Tile,HumanTile,1,12,16
Tile,HumanTile,1,12,17
Tile,HumanTile,0,12,18
Tile,HumanTile,0,12,19
Tile,HumanTile,1,12,20
Tile,HumanTile,0,12,21
Tile,HumanTile,1,12,22
Tile,HumanTile,1,12,23
Tile,HumanTile,2,12,24
Tile,HumanTile,0,12,25
Tile,HumanTile,2,12,26
Tile,HumanTile,0,12,27
Tile,OrcTile,2,13,0
Tile,OrcTile,1,13,1
Tile,OrcTile,2,13,2
Tile,OrcTile,0,13,3
Tile,OrcTile,0,13,4
Tile,OrcTile,2,13,5
Tile,OrcTile,2,13,6
Tile,OrcTile,0,13,7
Tile,OrcTile,1,13,8
Tile,OrcTile,2,13,9
Tile,OrcTile,0,13,10
Tile,OrcTile,0,13,11
Tile,OrcTile,0,13,12
Tile,OrcTile,1,13,13
Tile,HumanTile,2,13,14
Tile,HumanTile,0,13,15
Tile,HumanTile,2,13,16
Tile,HumanTile,0,13,17
Tile,HumanTile,2,13,18
Tile,HumanTile,0,13,19
Tile,HumanTile,0,13,20
Tile,HumanTile,2,13,21
Tile,HumanTile,0,13,22
Tile,HumanTile,1,13,23
Tile,HumanTile,0,13,24
Tile,HumanTile,1,13,25
Tile,HumanTile,2,13,26
Tile,HumanTile,0,13,27
Tile,ElfTile,2,14,0
Tile,ElfTile,2,14,1
Tile,ElfTile,0,14,2
Tile,ElfTile,2,14,3
Tile,ElfTile,1,14,4
Tile,ElfTile,1,14,5
Tile,ElfTile,0,14,6
Tile,ElfTile,1,14,7
Tile,ElfTile,2,14,8
Tile,ElfTile,2,14,9
Tile,ElfTile,0,14,10
Tile,ElfTile,2,14,11
Tile,ElfTile,2,14,12
Tile,ElfTile,0,14,13
Tile,UndeadTile,1,14,14
Tile,UndeadTile,0,14,15
Tile,UndeadTile,0,14,16
Tile,UndeadTile,1,14,17
Tile,UndeadTile,1,14,18
Tile,UndeadTile,0,14,19
Tile,UndeadTile,1,14,20
Tile,UndeadTile,2,14,21
Tile,UndeadTile,0,14,22
Tile,UndeadTile,1,14,23
Tile,UndeadTile,2,14,24
Tile,UndeadTile,0,14,25
Tile,UndeadTile,2,14,26
Tile,UndeadTile,2,14,27
Tile,ElfTile,0,15,0
Tile,ElfTile,0,15,1
Tile,ElfTile,0,15,2
Tile,ElfTile,0,15,3
Tile,ElfTile,0,15,4
Tile,ElfTile,1,15,5
Tile,ElfTile,1,15,6
Tile,ElfTile,1,15,7
Tile,ElfTile,2,15,8
Tile,ElfTile,1,15,9
Tile,ElfTile,1,15,10
Tile,ElfTile,2,15,11
Tile,ElfTile,2,15,12
Tile,ElfTile,1,15,13
Tile,UndeadTile,2,15,14
Tile,UndeadTile,2,15,15
Tile,UndeadTile,0,15,16
Tile,UndeadTile,1,15,17
Tile,UndeadTile,0,15,18
Tile,UndeadTile,0,15,19
Tile,UndeadTile,0,15,20
Tile,UndeadTile,2,15,21
Tile,UndeadTile,1,15,22
Tile,UndeadTile,1,15,23
Tile,UndeadTile,1,15,24
Tile,UndeadTile,1,15,25
Tile,UndeadTile,2,15,26
Tile,UndeadTile,0,15,27
Tile,ElfTile,0,16,0
Tile,ElfTile,1,16,1
Tile,ElfTile,1,16,2
Tile,ElfTile,0,16,3
Tile,ElfTile,0,16,4
Tile,ElfTile,1,16,5
Tile,ElfTile,2,16,6
Tile,ElfTile,0,16,7
Tile,ElfTile,2,16,8
Tile,ElfTile,1,16,9
Tile,ElfTile,1,16,10
Tile,ElfTile,0,16,11
Tile,ElfTile,1,16,12
Tile,ElfTile,2,16,13
Tile,UndeadTile,1,16,14
Tile,UndeadTile,1,16,15
Tile,UndeadTile,1,16,16
Tile,UndeadTile,1,16,17
Tile,UndeadTile,2,16,18
Tile,UndeadTile,0,16,19
Tile,UndeadTile,0,16,20
Tile,UndeadTile,1,16,21
Tile,UndeadTile,0,16,22
Tile,UndeadTile,0,16,23
Tile,UndeadTile,2,16,24
Tile,UndeadTile,2,16,25
Tile,UndeadTile,1,16,26
Tile,UndeadTile,1,16,27
Tile,ElfTile,1,17,0
Tile,ElfTile,2,17,1
Tile,ElfTile,2,17,2
Tile,ElfTile,0,17,3
Tile,ElfTile,1,17,4
Tile,ElfTile,0,17,5
Tile,ElfTile,2,17,6
Tile,ElfTile,0,17,7
Tile,ElfTile,1,17,8
Tile,ElfTile,1,17,9
Tile,ElfTile,0,17,10
Tile,ElfTile,1,17,11
Tile,ElfTile,0,17,12
Tile,ElfTile,1,17,13
Tile,UndeadTile,1,17,14
Tile,UndeadTile,1,17,15
Tile,UndeadTile,1,17,16
Tile,UndeadTile,2,17,17
Tile,UndeadTile,2,17,18
Tile,UndeadTile,0,17,19
Tile,UndeadTile,2,17,20
Tile,UndeadTile,1,17,21
Tile,UndeadTile,2,17,22
Tile,UndeadTile,1,17,23
Tile,UndeadTile,1,17,24
Tile,UndeadTile,0,17,25
Tile,UndeadTile,1,17,26
Tile,UndeadTile,0,17,27
Tile,ElfTile,1,18,0
Tile,ElfTile,2,18,1
Tile,ElfTile,1,18,2
Tile,ElfTile,1,18,3
Tile,ElfTile,0,18,4
Tile,ElfTile,0,18,5
Tile,ElfTile,2,18,6
Tile,ElfTile,2,18,7
Tile,ElfTile,2,18,8
Tile,ElfTile,1,18,9
Tile,ElfTile,1,18,10
Tile,ElfTile,2,18,11
Tile,ElfTile,1,18,12
Tile,ElfTile,2,18,13
Tile,UndeadTile,1,18,14
Tile,UndeadTile,0,18,15
Tile,UndeadTile,2,18,16
Tile,UndeadTile,2,18,17
Tile,UndeadTile,0,18,18
Tile,UndeadTile,0,18,19
Tile,UndeadTile,0,18,20
Tile,UndeadTile,0,18,21
Tile,UndeadTile,0,18,22
Tile,UndeadTile,0,18,23
Tile,UndeadTile,1,18,24
Tile,UndeadTile,2,18,25
Tile,UndeadTile,0,18,26
Tile,UndeadTile,2,18,27
Tile,ElfTile,2,19,0
Tile,ElfTile,1,19,1
Tile,ElfTile,0,19,2
Tile,ElfTile,0,19,3
Tile,ElfTile,0,19,4
Tile,ElfTile,2,19,5
Tile,ElfTile,2,19,6
Tile,ElfTile,2,19,7
Tile,ElfTile,1,19,8
Tile,ElfTile,1,19,9
Tile,ElfTile,1,19,10
Tile,ElfTile,1,19,11
Tile,ElfTile,0,19,12
Tile,ElfTile,0,19,13
Tile,UndeadTile,0,19,14
Tile,UndeadTile,2,19,15
Tile,UndeadTile,1,19,16
Tile,UndeadTile,1,19,17
Tile,UndeadTile,2,19,18
Tile,UndeadTile,2,19,19
Tile,UndeadTile,0,19,20
Tile,UndeadTile,0,19,21
Tile,UndeadTile,0,19,22
Tile,UndeadTile,0,19,23
Tile,UndeadTile,1,19,24
Tile,UndeadTile,2,19,25
Tile,UndeadTile,2,19,26
Tile,UndeadTile,0,19,27
Tile,ElfTile,2,20,0
Tile,ElfTile,2,20,1
Tile,ElfTile,2,20,2
Tile,ElfTile,0,20,3
Tile,ElfTile,1,20,4
Tile,ElfTile,1,20,5
Tile,ElfTile,2,20,6
Tile,ElfTile,0,20,7
Tile,ElfTile,1,20,8
Tile,ElfTile,0,20,9
Tile,ElfTile,2,20,10
Tile,ElfTile,2,20,11
Tile,ElfTile,2,20,12
Tile,ElfTile,0,20,13
Tile,UndeadTile,0,20,14
Tile,UndeadTile,1,20,15
Tile,UndeadTile,2,20,16
Tile,UndeadTile,2,20,17
Tile,UndeadTile,2,20,18
Tile,UndeadTile,1,20,19
Tile,UndeadTile,2,20,20
Tile,UndeadTile,0,20,21
Tile,UndeadTile,1,20,22
Tile,UndeadTile,0,20,23
Tile,UndeadTile,0,20,24
Tile,UndeadTile,2,20,25
Tile,UndeadTile,1,20,26
Tile,UndeadTile,0,20,27
Tile,ElfTile,0,21,0
Tile,ElfTile,1,21,1
Tile,ElfTile,2,21,2
Tile,ElfTile,2,21,3
Tile,ElfTile,1,21,4
Tile,ElfTile,1,21,5
Tile,ElfTile,0,21,6
Tile,ElfTile,0,21,7
Tile,ElfTile,0,21,8
Tile,ElfTile,1,21,9
Tile,ElfTile,2,21,10
Tile,ElfTile,1,21,11
Tile,ElfTile,1,21,12
Tile,ElfTile,1,21,13
Tile,UndeadTile,1,21,14
Tile,UndeadTile,0,21,15
Tile,UndeadTile,2,21,16
Tile,UndeadTile,2,21,17
Tile,UndeadTile,0,21,18
Tile,UndeadTile,1,21,19
Tile,UndeadTile,1,21,20
Tile,UndeadTile,0,21,21
Tile,UndeadTile,2,21,22
Tile,UndeadTile,0,21,23
Tile,UndeadTile,1,21,24
Tile,UndeadTile,1,21,25
Tile,UndeadTile,0,21,26
Tile,UndeadTile,2,21,27
Tile,ElfTile,2,22,0
Tile,ElfTile,1,22,1
Tile,ElfTile,1,22,2
Tile,ElfTile,1,22,3
Tile,ElfTile,2,22,4
Tile,ElfTile,2,22,5
Tile,ElfTile,1,22,6
Tile,ElfTile,1,22,7
Tile,ElfTile,0,22,8
Tile,ElfTile,2,22,9
Tile,ElfTile,1,22,10
Tile,ElfTile,0,22,11
Tile,ElfTile,2,22,12
Tile,ElfTile,2,22,13
Tile,UndeadTile,0,22,14
Tile,UndeadTile,0,22,15
Tile,UndeadTile,0,22,16
Tile,UndeadTile,0,22,17
Tile,UndeadTile,1,22,18
Tile,UndeadTile,0,22,19
Tile,UndeadTile,2,22,20
Tile,UndeadTile,2,22,21
Tile,UndeadTile,2,22,22
Tile,UndeadTile,1,22,23
Tile,UndeadTile,1,22,24
Tile,UndeadTile,0,22,25
Tile,UndeadTile,1,22,26
Tile,UndeadTile,2,22,27
Tile,ElfTile,0,23,0
Tile,ElfTile,1,23,1
Tile,ElfTile,1,23,2
Tile,ElfTile,2,23,3
Tile,ElfTile,2,23,4
Tile,ElfTile,1,23,5
Tile,ElfTile,2,23,6
Tile,ElfTile,2,23,7
Tile,ElfTile,2,23,8
Tile,ElfTile,0,23,9
Tile,ElfTile,0,23,10
Tile,ElfTile,0,23,11
Tile,ElfTile,0,23,12
Tile,ElfTile,1,23,13
Tile,UndeadTile,2,23,14
Tile,UndeadTile,2,23,15
Tile,UndeadTile,1,23,16
Tile,UndeadTile,0,23,17
Tile,UndeadTile,0,23,18
Tile,UndeadTile,1,23,19
Tile,UndeadTile,1,23,20
Tile,UndeadTile,2,23,21
Tile,UndeadTile,2,23,22
Tile,UndeadTile,0,23,23
Tile,UndeadTile,2,23,24
Tile,UndeadTile,0,23,25
Tile,UndeadTile,0,23,26
Tile,UndeadTile,2,23,27
Tile,ElfTile,2,24,0
Tile,ElfTile,1,24,1
Tile,ElfTile,1,24,2
Tile,ElfTile,0,24,3
Tile,ElfTile,1,24,4
Tile,ElfTile,2,24,5
Tile,ElfTile,1,24,6
Tile,ElfTile,2,24,7
Tile,ElfTile,2,24,8
Tile,ElfTile,0,24,9
Tile,ElfTile,1,24,10
Tile,ElfTile,1,24,11
Tile,ElfTile,0,24,12
Tile,ElfTile,0,24,13
Tile,UndeadTile,0,24,14
Tile,UndeadTile,1,24,15
Tile,UndeadTile,2,24,16
Tile,UndeadTile,1,24,17
Tile,UndeadTile,0,24,18
Tile,UndeadTile,0,24,19
Tile,UndeadTile,0,24,20
Tile,UndeadTile,2,24,21
Tile,UndeadTile,2,24,22
Tile,UndeadTile,2,24,23
Tile,UndeadTile,2,24,24
Tile,UndeadTile,2,24,25
Tile,UndeadTile,1,24,26
Tile,UndeadTile,0,24,27
Tile,ElfTile,1,25,0
Tile,ElfTile,2,25,1
Tile,ElfTile,1,25,2
Tile,ElfTile,0,25,3
Tile,ElfTile,2,25,4
Tile,ElfTile,1,25,5
Tile,ElfTile,0,25,6
Tile,ElfTile,2,25,7
Tile,ElfTile,1,25,8
Tile,ElfTile,1,25,9
Tile,ElfTile,2,25,10
Tile,ElfTile,0,25,11
Tile,ElfTile,2,25,12
Tile,ElfTile,1,25,13
Tile,UndeadTile,1,25,14
Tile,UndeadTile,0,25,15
Tile,UndeadTile,1,25,16
Tile,UndeadTile,1,25,17
Tile,UndeadTile,1,25,18
Tile,UndeadTile,2,25,19
Tile,UndeadTile,0,25,20
Tile,UndeadTile,0,25,21
Tile,UndeadTile,1,25,22
Tile,UndeadTile,1,25,23
Tile,UndeadTile,1,25,24
Tile,UndeadTile,0,25,25
Tile,UndeadTile,0,25,26
Tile,UndeadTile,0,25,27
Tile,ElfTile,1,26,0
Tile,ElfTile,2,26,1
Tile,ElfTile,0,26,2
Tile,ElfTile,0,26,3
Tile,ElfTile,0,26,4
Tile,ElfTile,2,26,5
Tile,ElfTile,2,26,6
Tile,ElfTile,2,26,7
Tile,ElfTile,2,26,8
Tile,ElfTile,0,26,9
Tile,ElfTile,1,26,10
Tile,ElfTile,1,26,11
Tile,ElfTile,0,26,12
Tile,ElfTile,1,26,13
Tile,UndeadTile,2,26,14
Tile,UndeadTile,0,26,15
Tile,UndeadTile,2,26,16
Tile,UndeadTile,0,26,17
Tile,UndeadTile,1,26,18
Tile,UndeadTile,2,26,19
Tile,UndeadTile,2,26,20
Tile,UndeadTile,2,26,21
Tile,UndeadTile,1,26,22
Tile,UndeadTile,2,26,23
Tile,UndeadTile,1,26,24
Tile,UndeadTile,2,26,25
Tile,UndeadTile,1,26,26
Tile,UndeadTile,2,26,27
Tile,ElfTile,2,27,0
Tile,ElfTile,1,27,1
Tile,ElfTile,2,27,2
Tile,ElfTile,0,27,3
Tile,ElfTile,2,27,4
Tile,ElfTile,2,27,5
Tile,ElfTile,2,27,6
Tile,ElfTile,1,27,7
Tile,ElfTile,1,27,8
Tile,ElfTile,0,27,9
Tile,ElfTile,1,27,10
Tile,ElfTile,2,27,11
Tile,ElfTile,0,27,12
Tile,ElfTile,0,27,13
Tile,UndeadTile,2,27,14
Tile,UndeadTile,0,27,15
Tile,UndeadTile,2,27,16
Tile,UndeadTile,2,27,17
Tile,UndeadTile,1,27,18
Tile,UndeadTile,2,27,19
Tile,UndeadTile,0,27,20
Tile,UndeadTile,0,27,21
Tile,UndeadTile,2,27,22
Tile,UndeadTile,2,27,23
Tile,UndeadTile,0,27,24
Tile,UndeadTile,1,27,25
Tile,UndeadTile,1,27,26
Tile,UndeadTile,0,27,27
Resource,orcRock,Orc,0,13
Resource,humanTree,Human,0,27
Resource,humanTree,Human,1,16
Resource,humanRock,Human,1,26
Resource,Building,,2,1
Resource,orcRock,Orc,2,10
Resource,Building,,2,25
Resource,orcTree,Orc,4,0
Resource,orcRock,Orc,4,1
Resource,humanRock,Human,4,19
Resource,orcTree,Orc,5,0
Resource,orcRock,Orc,5,12
Resource,humanTree,Human,5,14
Resource,orcRock,Orc,6,5
Resource,humanRock,Human,6,14
Resource,orcRock,Orc,7,1
Resource,orcTree,Orc,7,4
Resource,orcTree,Orc,7,10
Resource,orcTree,Orc,7,11
Resource,humanTree,Human,7,14
Resource,humanTree,Human,7,16
Resource,humanRock,Human,7,17
Resource,humanTree,Human,7,19
Resource,humanTree,Human,7,27
Resource,orcRock,Orc,8,1
Resource,orcTree,Orc,8,13
Resource,humanRock,Human,8,26
Resource,orcTree,Orc,9,3
Resource,orcRock,Orc,9,10
Resource,humanTree,Human,9,17
Resource,humanTree,Human,9,18
Resource,humanTree,Human,9,25
Resource,orcRock,Orc,10,0
Resource,orcTree,Orc,10,2
Resource,orcRock,Orc,10,4
Resource,orcTree,Orc,10,8
Resource,humanRock,Human,10,14
Resource,humanTree,Human,10,21
Resource,humanRock,Human,10,25
Resource,orcTree,Orc,11,2
Resource,orcTree,Orc,11,6
Resource,orcTree,Orc,11,10
Resource,orcRock,Orc,12,3
Resource,humanTree,Human,12,16
Resource,orcTree,Orc,13,1
Resource,orcTree,Orc,13,3
Resource,orcTree,Orc,13,11
Resource,humanTree,Human,13,14
Resource,humanTree,Human,13,15
Resource,humanTree,Human,13,16
Resource,humanTree,Human,13,17
Resource,humanTree,Human,13,22
Resource,elfTree,Elf,14,7
Resource,elfTree,Elf,14,13
Resource,undeadRock,Undead,14,15
Resource,undeadRock,Undead,14,17
Resource,undeadRock,Undead,14,21
Resource,undeadTree,Undead,14,23
Resource,undeadTree,Undead,14,24
Resource,undeadRock,Undead,14,27
Resource,elfTree,Elf,15,8
Resource,elfRock,Elf,15,9
Resource,elfRock,Elf,15,13
Resource,undeadRock,Undead,15,14
Resource,undeadRock,Undead,15,18
Resource,undeadTree,Undead,15,24
Resource,elfTree,Elf,16,2
Resource,elfTree,Elf,16,6
Resource,elfTree,Elf,16,9
Resource,undeadTree,Undead,16,20
Resource,undeadRock,Undead,16,23
Resource,elfTree,Elf,17,3
Resource,elfRock,Elf,17,10
Resource,undeadRock,Undead,17,14
Resource,undeadRock,Undead,17,15
